"","step","mean_vegetation_volume","max_bird","dispersal_distance","habitat_radius","count_turtles","mean_habitat_of_patches"
"3190495",1000,3.8,10,1,4,1834.8,432.450566893424
"3191496",1000,4,10,1,4,1865,434.443990929705
"3192497",1000,4.2,10,1,4,1876.9,437.174376417234
"3193498",1000,4.4,10,1,4,1878,438.705215419501
"3194499",1000,4.6,10,1,4,1887,441.421315192744
"3195500",1000,4.8,10,1,4,1948.7,457.155328798186
"3196501",1000,5,10,1,4,1937.5,453.954195011338
"3197502",1000,2,11,1,4,1708.5,368.375283446712
"3198503",1000,2.2,11,1,4,1787.4,382.645804988662
"3199504",1000,2.4,11,1,4,1852.6,392.323129251701
"3200505",1000,2.6,11,1,4,1886.5,400.686848072562
"3201506",1000,2.8,11,1,4,1888.9,401.827210884354
"3202507",1000,3,11,1,4,1953.8,411.349206349206
"3203508",1000,3.2,11,1,4,2012.7,424.353287981859
"3204509",1000,3.4,11,1,4,2009.7,425.752154195011
"3205510",1000,3.6,11,1,4,2033.3,429.499546485261
"3206511",1000,3.8,11,1,4,2084.7,440.074829931973
"3207512",1000,4,11,1,4,2071.1,434.880725623583
"3208513",1000,4.2,11,1,4,2099.5,442.45873015873
"3209514",1000,4.4,11,1,4,2122.7,447.901814058957
"3210515",1000,4.6,11,1,4,2138.4,449.481632653061
"3211516",1000,4.8,11,1,4,2158.1,453.9820861678
"3212517",1000,5,11,1,4,2172.2,454.883219954649
"3213518",1000,2,12,1,4,1931.6,371.925623582766
"3214519",1000,2.2,12,1,4,1991.4,385.693424036281
"3215520",1000,2.4,12,1,4,2044,398.226984126984
"3216521",1000,2.6,12,1,4,2054.2,399.472108843537
"3217522",1000,2.8,12,1,4,2114.1,408.372562358277
"3218523",1000,3,12,1,4,2176.7,416.678458049887
"3219524",1000,3.2,12,1,4,2159.2,418.550566893424
"3220525",1000,3.4,12,1,4,2226.2,426.308163265306
"3221526",1000,3.6,12,1,4,2255.1,433.41768707483
"3222527",1000,3.8,12,1,4,2305.9,440.644444444444
"3223528",1000,4,12,1,4,2233.9,432.426303854875
"3224529",1000,4.2,12,1,4,2304.5,441.202721088435
"3225530",1000,4.4,12,1,4,2328.6,446.953741496599
"3226531",1000,4.6,12,1,4,2325,447.309523809524
"3227532",1000,4.8,12,1,4,2333.7,448.273469387755
"3228533",1000,5,12,1,4,2390.8,457.556235827664
"3229534",1000,2,13,1,4,2125.3,378.949206349206
"3230535",1000,2.2,13,1,4,2179.3,390.680952380952
"3231536",1000,2.4,13,1,4,2204.7,394.077324263039
"3232537",1000,2.6,13,1,4,2262.5,401.32358276644
"3233538",1000,2.8,13,1,4,2308.2,408.802947845805
"3234539",1000,3,13,1,4,2336.7,414.771428571429
"3235540",1000,3.2,13,1,4,2358.9,416.746712018141
"3236541",1000,3.4,13,1,4,2401.6,425.816326530612
"3237542",1000,3.6,13,1,4,2407.2,425.342176870748
"3238543",1000,3.8,13,1,4,2436.7,428.178911564626
"3239544",1000,4,13,1,4,2465.1,433.143083900227
"3240545",1000,4.2,13,1,4,2555.2,448.675963718821
"3241546",1000,4.4,13,1,4,2521.1,445.360544217687
"3242547",1000,4.6,13,1,4,2592.6,455.055782312925
"3243548",1000,4.8,13,1,4,2603.4,460.233560090703
"3244549",1000,5,13,1,4,2620.3,458.372335600907
"3245550",1000,2,14,1,4,2283.2,375.797505668934
"3246551",1000,2.2,14,1,4,2381.9,388.833333333333
"3247552",1000,2.4,14,1,4,2423.8,397.92925170068
"3248553",1000,2.6,14,1,4,2374.6,391.319954648526
"3249554",1000,2.8,14,1,4,2522,412.502494331066
"3250555",1000,3,14,1,4,2536,415.75306122449
"3251556",1000,3.2,14,1,4,2600.6,424.82947845805
"3252557",1000,3.4,14,1,4,2611,426.759863945578
"3253558",1000,3.6,14,1,4,2648.6,433.573242630385
"3254559",1000,3.8,14,1,4,2646.8,433.434240362812
"3255560",1000,4,14,1,4,2695.9,437.221315192744
"3256561",1000,4.2,14,1,4,2741,445.813832199546
"3257562",1000,4.4,14,1,4,2701,445.015419501134
"3258563",1000,4.6,14,1,4,2722,441.087074829932
"3259564",1000,4.8,14,1,4,2787.6,455.243310657596
"3260565",1000,5,14,1,4,2833.2,458.895011337868
"3261566",1000,2,15,1,4,2495.6,383.615192743764
"3262567",1000,2.2,15,1,4,2534,384.92925170068
"3263568",1000,2.4,15,1,4,2587.8,397.2
"3264569",1000,2.6,15,1,4,2644.8,404.655782312925
"3265570",1000,2.8,15,1,4,2682.6,406.881405895692
"3266571",1000,3,15,1,4,2723.4,413.3589569161
"3267572",1000,3.2,15,1,4,2717.5,412.927437641723
"3268573",1000,3.4,15,1,4,2851.6,431.268027210884
"3269574",1000,3.6,15,1,4,2833.4,428.981859410431
"3270575",1000,3.8,15,1,4,2869.3,432.845124716553
"3271576",1000,4,15,1,4,2870.2,434.089795918367
"3272577",1000,4.2,15,1,4,2942.6,444.686848072562
"3273578",1000,4.4,15,1,4,2946.8,446.98843537415
"3274579",1000,4.6,15,1,4,2923.2,444.969160997732
"3275580",1000,4.8,15,1,4,3058,460.309750566893
"3276581",1000,5,15,1,4,3069.8,462.534693877551
"3277667",1000,3.8,3,2,4,107.5,182.781179138322
"3278668",1000,4,3,2,4,150.5,219.625283446712
"3279669",1000,4.2,3,2,4,311.25,356.882653061225
"3280670",1000,4.4,3,2,4,258.25,309.77380952381
"3281671",1000,4.6,3,2,4,233.4,291.404535147392
"3282672",1000,4.8,3,2,4,336,369.048752834467
"3283673",1000,5,3,2,4,360.5,385.766666666667
"3284682",1000,2.6,4,2,4,468,332.094482237339
"3285683",1000,2.8,4,2,4,481,341.458049886621
"3286684",1000,3,4,2,4,433.333333333333,318.248677248677
"3287685",1000,3.2,4,2,4,521.428571428571,363.014253320376
"3288686",1000,3.4,4,2,4,534.3,370.525170068027
"3289687",1000,3.6,4,2,4,585.111111111111,395.158478206097
"3290688",1000,3.8,4,2,4,607.9,399.409070294785
"3291689",1000,4,4,2,4,612.6,417.228344671202
"3292690",1000,4.2,4,2,4,612.7,419.625850340136
"3293691",1000,4.4,4,2,4,626.5,425.398412698413
"3294692",1000,4.6,4,2,4,629,433.955555555556
"3295693",1000,4.8,4,2,4,639.5,436.261678004535
"3296694",1000,5,4,2,4,629.2,438.453968253968
"3297697",1000,2.2,5,2,4,212,161.671201814059
"3298698",1000,2.4,5,2,4,623.888888888889,338.462081128748
"3299699",1000,2.6,5,2,4,686.9,371.291383219955
"3300700",1000,2.8,5,2,4,744.2,386.167120181406
"3301701",1000,3,5,2,4,763,395.822222222222
"3302702",1000,3.2,5,2,4,814.8,412.860317460317
"3303703",1000,3.4,5,2,4,801.7,407.515646258503
"3304704",1000,3.6,5,2,4,860.3,427.524263038549
"3305705",1000,3.8,5,2,4,806.6,415.215646258503
"3306706",1000,4,5,2,4,869.2,431.283900226757
"3307707",1000,4.2,5,2,4,850.6,428.678911564626
"3308708",1000,4.4,5,2,4,861.4,439.934693877551
"3309709",1000,4.6,5,2,4,903.4,444.220861678005
"3310710",1000,4.8,5,2,4,889.1,442.030158730159
"3311711",1000,5,5,2,4,888,445.298412698413
"3312712",1000,2,6,2,4,766.25,330.634353741497
"3313713",1000,2.2,6,2,4,891.9,376.875736961451
"3314714",1000,2.4,6,2,4,888.4,373.593650793651
"3315715",1000,2.6,6,2,4,899.6,379.611111111111
"3316716",1000,2.8,6,2,4,926,387.704535147392
"3317717",1000,3,6,2,4,947.3,397.834240362812
"3318718",1000,3.2,6,2,4,950.4,401.412698412698
"3319719",1000,3.4,6,2,4,976.7,408.181179138322
"3320720",1000,3.6,6,2,4,991.5,415.065306122449
"3321721",1000,3.8,6,2,4,1011,422.818140589569
"3322722",1000,4,6,2,4,1017.7,425.829705215419
"3323723",1000,4.2,6,2,4,1037,429.772789115646
"3324724",1000,4.4,6,2,4,1060.4,438.160544217687
"3325725",1000,4.6,6,2,4,1078,440.757596371882
"3326726",1000,4.8,6,2,4,1073.2,441.149206349206
"3327727",1000,5,6,2,4,1087.5,449.407029478458
"3328728",1000,2,7,2,4,1037.3,367.170294784581
"3329729",1000,2.2,7,2,4,1044.3,370.435827664399
"3330730",1000,2.4,7,2,4,1081.3,379.773015873016
"3331731",1000,2.6,7,2,4,1104.5,388.302721088435
"3332732",1000,2.8,7,2,4,1158.9,403.102040816327
"3333733",1000,3,7,2,4,1164.6,405.326530612245
"3334734",1000,3.2,7,2,4,1182.8,413.725623582766
"3335735",1000,3.4,7,2,4,1208.1,421.09387755102
"3336736",1000,3.6,7,2,4,1206.6,419.393424036281
"3337737",1000,3.8,7,2,4,1255.7,431.545578231293
"3338738",1000,4,7,2,4,1240.6,431.81746031746
"3339739",1000,4.2,7,2,4,1270,437.689342403628
"3340740",1000,4.4,7,2,4,1293.8,450.68253968254
"3341741",1000,4.6,7,2,4,1293.6,448.098185941043
"3342742",1000,4.8,7,2,4,1284.2,446.150340136054
"3343743",1000,5,7,2,4,1310.1,453.349659863946
"3344744",1000,2,8,2,4,1210.3,367.814739229025
"3345745",1000,2.2,8,2,4,1236.6,378.565759637188
"3346746",1000,2.4,8,2,4,1286.6,388.011337868481
"3347747",1000,2.6,8,2,4,1309.2,395.381859410431
"3348748",1000,2.8,8,2,4,1348.2,405.593197278912
"3349749",1000,3,8,2,4,1398,416.117233560091
"3350750",1000,3.2,8,2,4,1349,408.183900226757
"3351751",1000,3.4,8,2,4,1397.9,417.597278911565
"3352752",1000,3.6,8,2,4,1394.3,418.271655328798
"3353753",1000,3.8,8,2,4,1420.1,422.951020408163
"3354754",1000,4,8,2,4,1451.2,433.221768707483
"3355755",1000,4.2,8,2,4,1448.3,435.812698412698
"3356756",1000,4.4,8,2,4,1503.3,445.814739229025
"3357757",1000,4.6,8,2,4,1502.2,447.526530612245
"3358758",1000,4.8,8,2,4,1502.9,446.510430839002
"3359759",1000,5,8,2,4,1552,457.821768707483
"3360760",1000,2,9,2,4,1379.1,368.77641723356
"3361761",1000,2.2,9,2,4,1419.6,378.231972789116
"3362762",1000,2.4,9,2,4,1480.7,390.232199546485
"3363763",1000,2.6,9,2,4,1482.7,390.783900226757
"3364764",1000,2.8,9,2,4,1506.3,401.337868480726
"3365765",1000,3,9,2,4,1556.6,412.809750566893
"3366766",1000,3.2,9,2,4,1589.1,417.998866213152
"3367767",1000,3.4,9,2,4,1590.6,421.986167800453
"3368768",1000,3.6,9,2,4,1629.4,430.438321995465
"3369769",1000,3.8,9,2,4,1650.6,430.103854875283
"3370770",1000,4,9,2,4,1642,433.712925170068
"3371771",1000,4.2,9,2,4,1695.7,443.550113378685
"3372772",1000,4.4,9,2,4,1689.2,446.353741496599
"3373773",1000,4.6,9,2,4,1736.5,455.343537414966
"3374774",1000,4.8,9,2,4,1718,449.660090702948
"3375775",1000,5,9,2,4,1771.3,459.597052154195
"3376776",1000,2,10,2,4,1579.1,374.821768707483
"3377777",1000,2.2,10,2,4,1603,376.985034013605
"3378778",1000,2.4,10,2,4,1642.5,389.295691609977
"3379779",1000,2.6,10,2,4,1700.4,404.868253968254
"3380780",1000,2.8,10,2,4,1718.4,404.312244897959
"3381781",1000,3,10,2,4,1755.5,413.965079365079
"3382782",1000,3.2,10,2,4,1818.6,427.095238095238
"3383783",1000,3.4,10,2,4,1831.7,428.581405895692
"3384784",1000,3.6,10,2,4,1804.2,421.102721088435
"3385785",1000,3.8,10,2,4,1818.8,427.850793650794
"3386786",1000,4,10,2,4,1837.3,429.049659863946
"3387787",1000,4.2,10,2,4,1868.5,436.012471655329
"3388788",1000,4.4,10,2,4,1897.4,443.512698412698
"3389789",1000,4.6,10,2,4,1958.8,453.291383219955
"3390790",1000,4.8,10,2,4,1940.1,453.805215419501
"3391791",1000,5,10,2,4,1973.1,459.619047619048
"3392792",1000,2,11,2,4,1805.3,385.286167800454
"3393793",1000,2.2,11,2,4,1766.8,377.262131519274
"3394794",1000,2.4,11,2,4,1833.5,390.713832199547
"3395795",1000,2.6,11,2,4,1872.4,399.591836734694
"3396796",1000,2.8,11,2,4,1924.7,405.543990929705
"3397797",1000,3,11,2,4,1943.5,411.085714285714
"3398798",1000,3.2,11,2,4,1990.6,421.942630385488
"3399799",1000,3.4,11,2,4,1988.1,422.998866213152
"3400800",1000,3.6,11,2,4,2009.1,426.663492063492
"3401801",1000,3.8,11,2,4,2084.3,438.668027210884
"3402802",1000,4,11,2,4,2102.6,445.365532879819
"3403803",1000,4.2,11,2,4,2096,444.198639455782
"3404804",1000,4.4,11,2,4,2123.3,446.141723356009
"3405805",1000,4.6,11,2,4,2120.1,445.47074829932
"3406806",1000,4.8,11,2,4,2133.2,449.806802721088
"3407807",1000,5,11,2,4,2206.1,463.21179138322
"3408808",1000,2,12,2,4,1967.4,383.605442176871
"3409809",1000,2.2,12,2,4,2030,390.908843537415
"3410810",1000,2.4,12,2,4,2090.8,404.463945578231
"3411811",1000,2.6,12,2,4,2088.3,400.965079365079
"3412812",1000,2.8,12,2,4,2119.4,407.655102040816
"3413813",1000,3,12,2,4,2142.5,414.459637188209
"3414814",1000,3.2,12,2,4,2159.5,419.150113378685
"3415815",1000,3.4,12,2,4,2190.6,422.863265306122
"3416816",1000,3.6,12,2,4,2281.1,436.88843537415
"3417817",1000,3.8,12,2,4,2259.9,433.67641723356
"3418818",1000,4,12,2,4,2226.9,430.261451247166
"3419819",1000,4.2,12,2,4,2301.2,439.955328798186
"3420820",1000,4.4,12,2,4,2331.5,448.504988662131
"3421821",1000,4.6,12,2,4,2375.2,454.697052154195
"3422822",1000,4.8,12,2,4,2382.8,457.576870748299
"3423823",1000,5,12,2,4,2422.3,461.9179138322
"3424824",1000,2,13,2,4,2119.8,377.421088435374
"3425825",1000,2.2,13,2,4,2161.2,384.041496598639
"3426826",1000,2.4,13,2,4,2224.6,395.860770975057
"3427827",1000,2.6,13,2,4,2256.5,403.40022675737
"3428828",1000,2.8,13,2,4,2295.3,407.678911564626
"3429829",1000,3,13,2,4,2317.7,412.763265306122
"3430830",1000,3.2,13,2,4,2377.1,422.648072562358
"3431831",1000,3.4,13,2,4,2454.9,432.909977324263
"3432832",1000,3.6,13,2,4,2436.3,431.927891156463
"3433833",1000,3.8,13,2,4,2487.5,437.903401360544
"3434834",1000,4,13,2,4,2513.7,443.02925170068
"3435835",1000,4.2,13,2,4,2577.2,453.361678004535
"3436836",1000,4.4,13,2,4,2576.1,452.027210884354
"3437837",1000,4.6,13,2,4,2555.3,449.526530612245
"3438838",1000,4.8,13,2,4,2600.9,456.033560090703
"3439839",1000,5,13,2,4,2650.4,463.895691609977
"3440840",1000,2,14,2,4,2301,378.438775510204
"3441841",1000,2.2,14,2,4,2361.8,388.647845804989
"3442842",1000,2.4,14,2,4,2451.6,400.715646258503
"3443843",1000,2.6,14,2,4,2436.7,401.01201814059
"3444844",1000,2.8,14,2,4,2537.8,416.030158730159
"3445845",1000,3,14,2,4,2535.8,415.938548752834
"3446846",1000,3.2,14,2,4,2614,427.47664399093
"3447847",1000,3.4,14,2,4,2592.1,423.790022675737
"3448848",1000,3.6,14,2,4,2651.9,431.385034013605
"3449849",1000,3.8,14,2,4,2648.9,434.302947845805
"3450850",1000,4,14,2,4,2689.4,438.481632653061
"3451851",1000,4.2,14,2,4,2759.9,451.013832199546
"3452852",1000,4.4,14,2,4,2816.9,453.874829931973
"3453853",1000,4.6,14,2,4,2797.4,452.285487528345
"3454854",1000,4.8,14,2,4,2827,460.334013605442
"3455855",1000,5,14,2,4,2782.7,452.124943310658
"3456856",1000,2,15,2,4,2514.5,386.534467120181
"3457857",1000,2.2,15,2,4,2544.3,388.214512471655
"3458858",1000,2.4,15,2,4,2620.2,398.292290249433
"3459859",1000,2.6,15,2,4,2680.9,406.975963718821
"3460860",1000,2.8,15,2,4,2662.5,404.298639455782
"3461861",1000,3,15,2,4,2737.1,417.648072562358
"3462862",1000,3.2,15,2,4,2745.8,415.391156462585
"3463863",1000,3.4,15,2,4,2793.4,424.635600907029
"3464864",1000,3.6,15,2,4,2816.7,426.699546485261
"3465865",1000,3.8,15,2,4,2929.8,446.852154195011
"3466866",1000,4,15,2,4,2915.4,441.59433106576
"3467867",1000,4.2,15,2,4,2991.6,450.434920634921
"3468868",1000,4.4,15,2,4,2958,449.400907029478
"3469869",1000,4.6,15,2,4,3012.2,455.395011337868
"3470870",1000,4.8,15,2,4,3054.9,459.439682539683
"3471871",1000,5,15,2,4,3022.4,457.619954648526
"3472958",1000,3.8,3,3,4,40.5,134.678004535147
"3473959",1000,4,3,3,4,92.5,186.392290249433
"3474960",1000,4.2,3,3,4,391,417.557823129252
"3475961",1000,4.4,3,3,4,357.6,386.580045351474
"3476962",1000,4.6,3,3,4,306.125,338.573129251701
"3477963",1000,4.8,3,3,4,381.75,395.1839569161
"3478964",1000,5,3,3,4,435,433.324036281179
"3479971",1000,2.6,4,3,4,47,88.7936507936508
"3480972",1000,2.8,4,3,4,299.333333333333,232.783824640968
"3481973",1000,3,4,3,4,409.25,305.224489795918
"3482974",1000,3.2,4,3,4,539.714285714286,363.246517654681
"3483975",1000,3.4,4,3,4,548.444444444444,372.917107583774
"3484976",1000,3.6,4,3,4,586.4,400.361678004535
"3485977",1000,3.8,4,3,4,615.5,417.45283446712
"3486978",1000,4,4,3,4,615.9,416.259863945578
"3487979",1000,4.2,4,3,4,604,411.803401360544
"3488980",1000,4.4,4,3,4,621.1,423.023129251701
"3489981",1000,4.6,4,3,4,625.5,427.880272108844
"3490982",1000,4.8,4,3,4,625.4,429.328798185941
"3491983",1000,5,4,3,4,644,447.77641723356
"3492984",1000,2,5,3,4,590,335.725623582766
"3493985",1000,2.2,5,3,4,324,201.554421768707
"3494986",1000,2.4,5,3,4,587.4,321.191836734694
"3495987",1000,2.6,5,3,4,705.5,376.310430839002
"3496988",1000,2.8,5,3,4,712.5,380.271201814059
"3497989",1000,3,5,3,4,787.3,403.12947845805
"3498990",1000,3.2,5,3,4,783.2,403.2589569161
"3499991",1000,3.4,5,3,4,795.8,409.040816326531
"3500992",1000,3.6,5,3,4,825.4,418.203401360544
"3501993",1000,3.8,5,3,4,856.2,426.926757369615
"3502994",1000,4,5,3,4,848.4,424.727664399093
"3503995",1000,4.2,5,3,4,857,431.312471655329
"3504996",1000,4.4,5,3,4,870.1,433.258049886621
"3505997",1000,4.6,5,3,4,887.2,448.075963718821
"3506998",1000,4.8,5,3,4,895.2,444.683446712018
"3507999",1000,5,5,3,4,897.2,446.824036281179
"3509000",1000,2,6,3,4,820.285714285714,345.146744412051
"3510001",1000,2.2,6,3,4,860.4,364.244444444444
"3511002",1000,2.4,6,3,4,856.2,362.933560090703
"3512003",1000,2.6,6,3,4,923.9,388.961451247166
"3513004",1000,2.8,6,3,4,929.1,394.009750566893
"3514005",1000,3,6,3,4,943.1,397.00022675737
"3515006",1000,3.2,6,3,4,970.2,407.27664399093
"3516007",1000,3.4,6,3,4,992,413.203854875283
"3517008",1000,3.6,6,3,4,1001.2,415.795011337868
"3518009",1000,3.8,6,3,4,1008.6,419.37641723356
"3519010",1000,4,6,3,4,1042.5,432.128117913832
"3520011",1000,4.2,6,3,4,1031.3,432.973242630385
"3521012",1000,4.4,6,3,4,1041,432.039002267574
"3522013",1000,4.6,6,3,4,1071.9,442.154421768707
"3523014",1000,4.8,6,3,4,1086.1,445.342630385488
"3524015",1000,5,6,3,4,1112.9,449.45306122449
"3525016",1000,2,7,3,4,995.3,353.468480725624
"3526017",1000,2.2,7,3,4,1037.3,369.878458049887
"3527018",1000,2.4,7,3,4,1077.3,381.837188208617
"3528019",1000,2.6,7,3,4,1116.1,394.271882086168
"3529020",1000,2.8,7,3,4,1146.7,400.61201814059
"3530021",1000,3,7,3,4,1173.1,410.186167800454
"3531022",1000,3.2,7,3,4,1187.7,415.478684807256
"3532023",1000,3.4,7,3,4,1188.7,413.755102040816
"3533024",1000,3.6,7,3,4,1218.9,420.517006802721
"3534025",1000,3.8,7,3,4,1245.2,430.371201814059
"3535026",1000,4,7,3,4,1229,430.311337868481
"3536027",1000,4.2,7,3,4,1305.9,445.138321995465
"3537028",1000,4.4,7,3,4,1284,445.656462585034
"3538029",1000,4.6,7,3,4,1287.5,447.765079365079
"3539030",1000,4.8,7,3,4,1313.4,454.197732426304
"3540031",1000,5,7,3,4,1299.7,450.881859410431
"3541032",1000,2,8,3,4,1248.5,377.93537414966
"3542033",1000,2.2,8,3,4,1273.4,387.114285714286
"3543034",1000,2.4,8,3,4,1301.7,390.2589569161
"3544035",1000,2.6,8,3,4,1315.5,399.500453514739
"3545036",1000,2.8,8,3,4,1331.2,400.213605442177
"3546037",1000,3,8,3,4,1323.3,398.992743764172
"3547038",1000,3.2,8,3,4,1381,414.767120181406
"3548039",1000,3.4,8,3,4,1405.2,419.195238095238
"3549040",1000,3.6,8,3,4,1423.7,422.925396825397
"3550041",1000,3.8,8,3,4,1449.5,435.667120181406
"3551042",1000,4,8,3,4,1458.7,436.667573696145
"3552043",1000,4.2,8,3,4,1471.4,437.45283446712
"3553044",1000,4.4,8,3,4,1477.3,440.101587301587
"3554045",1000,4.6,8,3,4,1531.1,453.095918367347
"3555046",1000,4.8,8,3,4,1515.3,450.109070294785
"3556047",1000,5,8,3,4,1506.7,450.790249433107
"3557048",1000,2,9,3,4,1409.7,373.444897959184
"3558049",1000,2.2,9,3,4,1419.2,382.477777777778
"3559050",1000,2.4,9,3,4,1461.4,385.718140589569
"3560051",1000,2.6,9,3,4,1482.5,390.593197278912
"3561052",1000,2.8,9,3,4,1525.7,401.313605442177
"3562053",1000,3,9,3,4,1529.8,408.640136054422
"3563054",1000,3.2,9,3,4,1568.8,413.961224489796
"3564055",1000,3.4,9,3,4,1581.8,416.711111111111
"3565056",1000,3.6,9,3,4,1622.1,427.018594104308
"3566057",1000,3.8,9,3,4,1637.9,428.825170068027
"3567058",1000,4,9,3,4,1682.8,439.830612244898
"3568059",1000,4.2,9,3,4,1689,446.736281179138
"3569060",1000,4.4,9,3,4,1705,445.360544217687
"3570061",1000,4.6,9,3,4,1705.6,449.826757369614
"3571062",1000,4.8,9,3,4,1745.9,453.05306122449
"3572063",1000,5,9,3,4,1745.4,452.262358276644
"3573064",1000,2,10,3,4,1603.1,380.308390022676
"3574065",1000,2.2,10,3,4,1609.4,381.134467120181
"3575066",1000,2.4,10,3,4,1649.3,390.030839002268
"3576067",1000,2.6,10,3,4,1668.9,393
"3577068",1000,2.8,10,3,4,1734,408.142857142857
"3578069",1000,3,10,3,4,1760.5,415.250566893424
"3579070",1000,3.2,10,3,4,1770.3,417.987074829932
"3580071",1000,3.4,10,3,4,1798.4,424.146485260771
"3581072",1000,3.6,10,3,4,1823.7,428.557142857143
"3582073",1000,3.8,10,3,4,1815.6,427.190476190476
"3583074",1000,4,10,3,4,1872.4,435.781179138322
"3584075",1000,4.2,10,3,4,1845.5,433.864172335601
"3585076",1000,4.4,10,3,4,1924.6,446.519954648526
"3586077",1000,4.6,10,3,4,1940.4,451.042403628118
"3587078",1000,4.8,10,3,4,1936.2,454.000680272109
"3588079",1000,5,10,3,4,2000.5,462.524263038549
"3589080",1000,2,11,3,4,1771.6,376.855102040816
"3590081",1000,2.2,11,3,4,1793.7,383.080725623583
"3591082",1000,2.4,11,3,4,1829.3,387.357596371882
"3592083",1000,2.6,11,3,4,1881.1,397.211111111111
"3593084",1000,2.8,11,3,4,1897.3,400.448752834467
"3594085",1000,3,11,3,4,1915.4,406.89433106576
"3595086",1000,3.2,11,3,4,1957.6,413.774149659864
"3596087",1000,3.4,11,3,4,2031.4,430.951247165533
"3597088",1000,3.6,11,3,4,2054.7,433.762585034014
"3598089",1000,3.8,11,3,4,2059.8,434.594784580499
"3599090",1000,4,11,3,4,2090.7,436.025170068027
"3600091",1000,4.2,11,3,4,2075.6,440.682766439909
"3601092",1000,4.4,11,3,4,2150.5,452.609750566893
"3602093",1000,4.6,11,3,4,2132.6,449.839002267574
"3603094",1000,4.8,11,3,4,2201.1,463.051473922903
"3604095",1000,5,11,3,4,2182.5,457.997959183673
"3605096",1000,2,12,3,4,1947.3,374.113605442177
"3606097",1000,2.2,12,3,4,1975,380.908843537415
"3607098",1000,2.4,12,3,4,2015.1,389.087074829932
"3608099",1000,2.6,12,3,4,2096.5,404.339229024943
"3609100",1000,2.8,12,3,4,2107.1,406.334693877551
"3610101",1000,3,12,3,4,2105.6,406.930385487528
"3611102",1000,3.2,12,3,4,2218.4,429.487755102041
"3612103",1000,3.4,12,3,4,2200.2,422.700453514739
"3613104",1000,3.6,12,3,4,2236.7,429.268027210884
"3614105",1000,3.8,12,3,4,2250,431.107936507937
"3615106",1000,4,12,3,4,2269.3,435.655782312925
"3616107",1000,4.2,12,3,4,2314,444.128344671202
"3617108",1000,4.4,12,3,4,2331.7,448.536281179138
"3618109",1000,4.6,12,3,4,2342,447.675510204082
"3619110",1000,4.8,12,3,4,2373.6,457.479365079365
"3620111",1000,5,12,3,4,2385,454.990022675737
"3621112",1000,2,13,3,4,2131.8,379.695691609977
"3622113",1000,2.2,13,3,4,2213.9,391.989342403628
"3623114",1000,2.4,13,3,4,2214.6,392.791156462585
"3624115",1000,2.6,13,3,4,2234.5,396.79433106576
"3625116",1000,2.8,13,3,4,2296.2,409.501133786848
"3626117",1000,3,13,3,4,2316.4,409.548072562358
"3627118",1000,3.2,13,3,4,2369.3,420.19977324263
"3628119",1000,3.4,13,3,4,2403.3,426.218140589569
"3629120",1000,3.6,13,3,4,2482.9,439.624943310658
"3630121",1000,3.8,13,3,4,2475.3,436.383673469388
"3631122",1000,4,13,3,4,2541.2,447.809297052154
"3632123",1000,4.2,13,3,4,2517.6,442.841950113379
"3633124",1000,4.4,13,3,4,2559.2,450.12947845805
"3634125",1000,4.6,13,3,4,2609.7,455.828117913832
"3635126",1000,4.8,13,3,4,2606.5,460.394557823129
"3636127",1000,5,13,3,4,2590,456.628344671202
"3637128",1000,2,14,3,4,2371.6,387.350113378685
"3638129",1000,2.2,14,3,4,2320.7,382.654648526077
